"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","mean","median","sd","outlier"
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"1",1519,2019-04-15 22:57:43,7,0.000450676957919574,1.51044132631639e-20,100.13,4.50091838529485e-06,1.50848030192388e-22,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,4.50091838529485e-06,4.50091838529485e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"13",44,2019-04-03 21:24:42,3,0.00114402192491551,0.00014534133269818,139.61,8.19441246984819e-06,1.04105245110078e-06,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,8.19441246984819e-06,8.19441246984819e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"16",1509,2019-04-15 22:31:09,2,0.000736081873139375,0,154.86,4.75320853118542e-06,0,"CPCRW_30d_up_FAD_r2","C16","CPCRW","upland","forced","30 day",2,4.75320853118542e-06,4.75320853118542e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
"18",1513,2019-04-15 22:35:56,2,0.000571675294486156,9.73452295073995e-21,92.64,6.17093366241533e-06,1.05079047395725e-22,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3,6.17093366241533e-06,6.17093366241533e-06,0,FALSE
